key,16,27
427,0,True
428,0,True
429,0,True
430,0,True
431,0,True
432,0,True
433,0,True
434,0,True
435,0,True
436,0,True
437,0,True
438,0,True
439,0,True
440,0,True
441,0,True
442,0,True
443,0,True
444,0,True
445,0,True
446,0,True
447,0,True
448,0,True
449,0,True
450,0,True
451,0,True
452,0,True
453,0,True
454,0,True
455,0,True
456,0,True
457,0,True
458,0,True
459,0,True
460,0,True
461,0,True
462,0,True
463,0,True
464,0,True
465,0,True
466,0,True
467,0,True
468,0,True
469,0,True
470,0,True
471,0,True
472,0,True
473,0,True
474,0,True
475,0,True
476,0,True
477,0,True
478,0,True
479,0,True
480,0,True
481,0,True
482,0,True
483,0,True
484,0,True
485,0,True
486,0,True
487,0,True
488,0,True
489,0,True
490,0,True
491,0,True
492,0,True
493,0,True
494,0,True
495,0,True
496,0,True
497,0,True
498,0,True
499,0,True
500,0,True
501,0,True
502,0,True
503,0,True
504,0,True
505,0,True
506,0,True
507,0,True
508,0,True
509,0,True
510,0,True
511,0,True
512,0,True
513,0,True
514,0,True
515,0,True
516,0,True
517,0,True
518,0,True
519,0,True
520,0,True
521,0,True
522,0,True
523,0,True
524,0,True
525,0,True
526,0,True
527,0,True
528,0,True
529,0,True
530,0,True
531,0,True
532,0,True
533,0,True
534,0,True
535,0,True
536,0,True
537,0,True
538,0,True
539,0,True
540,0,True
541,0,True
542,0,True
543,0,True
544,0,True
545,0,True
546,0,True
547,0,True
548,0,True
549,0,True
550,0,True
551,0,True
552,0,True
553,0,True
554,0,True
555,0,True
556,0,True
557,0,True
558,0,True
559,0,True
560,0,True
561,0,True
562,0,True
563,0,True
564,0,True
565,0,True
566,0,True
567,0,True
568,0,True
569,0,True
570,0,True
571,0,True
572,0,True
573,0,True
574,0,True
575,0,True
576,0,True
577,0,True
578,0,True
579,0,True
580,0,True
581,0,True
582,0,True
583,0,True
584,0,True
585,0,True
586,0,True
587,0,True
588,0,True
589,0,True
590,0,True
591,0,True
592,0,True
593,0,True
594,0,True
595,0,True
596,0,True
597,0,True
598,0,True
599,0,True
600,0,True
601,0,True
602,0,True
603,0,True
604,0,True
605,0,True
606,0,True
607,0,True
608,0,True
609,0,True
610,0,True
611,0,True
612,0,True
613,0,True
614,0,True
615,0,True
616,0,False
617,0,False
618,0,False
619,0,False
620,0,False
621,0,False
622,0,False
623,0,False
624,0,False
625,0,False
626,0,False
627,0,False
628,0,False
629,0,True
630,0,True
631,0,True
632,0,True
633,0,True
634,0,True
635,0,True
636,0,True
637,0,True
638,0,True
639,0,True
640,0,True
641,0,True
642,0,True
643,0,True
644,0,True
645,0,True
646,0,True
647,0,True
648,0,True
649,0,True
650,0,True
651,0,True
652,0,True
653,0,True
654,0,True
655,0,True
656,0,True
657,0,True
658,0,True
659,0,True
660,0,True
661,0,True
662,0,True
663,0,True
664,0,True
665,0,True
666,0,True
667,0,True
668,0,True
669,0,True
670,0,True
671,0,True
672,0,True
673,0,True
674,0,True
675,0,True
676,0,True
677,0,True
678,0,True
679,0,True
680,0,True
681,0,True
682,0,True
683,0,True
684,0,True
685,0,True
686,0,True
687,0,True
688,0,True
689,0,True
690,0,True
691,0,True
692,0,True
693,0,True
694,0,True
695,0,True
696,0,True
697,0,True
698,0,True
699,0,True
700,0,True
701,0,True
702,0,True
703,0,True
704,0,True
705,0,True
706,0,True
707,0,True
708,0,True
709,0,True
710,0,True
711,0,True
712,0,True
713,0,True
714,0,True
715,0,True
716,0,True
717,0,True
718,0,True
719,0,True
720,0,True
721,0,True
722,0,True
723,0,True
724,0,True
725,0,True
726,0,True
727,0,True
728,0,True
729,0,True
730,0,True
731,0,True
732,0,True
733,0,True
734,0,True
735,0,True
736,0,True
737,0,True
738,0,True
739,0,True
740,0,True
741,0,True
742,0,True
743,0,True
744,0,True
745,0,True
746,0,True
747,0,True
748,0,True
749,0,True
750,0,True
751,0,True
752,0,True
753,0,True
754,0,True
755,0,True
756,0,True
757,0,True
758,0,True
759,0,True
760,0,True
761,0,True
762,0,True
763,0,True
764,0,True
765,0,True
766,0,True
767,0,True
768,0,True
769,0,True
770,0,True
771,0,True
772,0,True
773,0,True
774,0,True
775,0,True
776,0,True
777,0,True
778,0,True
779,0,True
780,0,True
781,0,True
782,0,True
783,0,True
784,0,True
785,0,True
786,0,True
787,0,True
788,0,True
789,0,True
790,0,True
791,0,True
792,0,True
793,0,True
794,0,True
795,0,True
796,0,True
797,0,True
798,0,True
799,0,True
800,0,True
801,0,True
802,0,True
803,0,True
804,0,True
805,0,True
806,0,True
807,0,True
808,0,True
809,0,True
810,0,True
811,0,True
812,0,True
813,0,True
814,0,True
815,0,True
816,0,True
817,0,True
818,0,True
819,0,True
820,0,True
821,0,True
822,0,True
823,0,True
824,0,True
825,0,True
826,0,True
827,0,True
828,0,True
829,0,True
830,0,True
831,0,True
832,0,True
833,0,True
834,0,True
835,0,True
836,0,True
837,0,True
838,0,True
839,0,True
840,0,True
841,0,True
842,0,True
843,0,True
844,0,True
845,0,True
846,0,True
847,0,True
848,0,True
849,0,True
850,0,True
851,0,True
852,0,True
853,0,True
854,0,True
855,0,True
856,0,True
857,0,True
858,0,True
859,0,True
860,0,True
861,0,True
862,0,True
863,0,True
864,0,True
865,0,True
866,0,True
867,0,True
868,0,True
869,0,True
870,0,True
871,0,True
872,0,True
873,0,True
874,0,True
875,0,True
876,0,True
877,0,True
878,0,True
879,0,True
880,0,True
881,0,True
882,0,True
883,0,True
884,0,True
885,0,True
886,0,True
887,0,True
888,0,True
889,0,True
890,0,True
891,0,True
892,0,True
893,0,True
894,0,True
895,0,True
896,0,True
897,0,True
898,0,True
899,0,True
900,0,True
901,0,True
902,0,True
903,0,True
904,0,True
905,0,True
906,0,True
907,0,True
908,0,True
909,0,True
910,0,True
911,0,True
912,0,True
913,0,True
914,0,True
915,0,True
916,0,True
917,0,True
918,0,True
919,0,True
920,0,True
921,0,True
922,0,True
923,0,True
924,0,True
925,0,True
926,0,True
927,0,True
928,0,True
929,0,True
930,0,True
931,0,True
932,0,True
933,0,True
934,0,True
935,0,True
936,0,True
937,0,True
938,0,True
939,0,True
940,0,True
941,0,True
942,0,True
943,0,True
944,0,True
945,0,True
946,0,True
947,0,True
948,0,True
949,0,True
950,0,True
951,0,True
952,0,False
953,0,False
954,0,False
955,0,False
956,0,False
957,0,False
958,0,False
959,0,False
960,0,False
961,0,False
962,0,False
963,0,False
964,0,True
965,0,True
966,0,True
967,0,True
968,0,True
969,0,True
970,0,True
971,0,True
972,0,True
973,0,True
974,0,True
975,0,True
976,0,True
977,0,True
978,0,True
979,0,True
980,0,True
981,0,True
982,0,True
983,0,True
984,0,True
985,0,True
986,0,True
987,0,True
988,0,True
989,0,True
990,0,True
991,0,True
992,0,True
993,0,True
994,0,True
995,0,True
996,0,True
997,0,True
998,0,True
999,0,True
1000,0,True
1001,0,True
1002,0,True
1003,0,True
1004,0,True
1005,0,True
1006,0,True
1007,0,True
1008,0,True
1009,0,True
1010,0,True
1011,0,True
1012,0,True
1013,0,True
1014,0,True
1015,0,True
1016,0,True
1017,0,True
1018,0,True
1019,0,True
1020,0,True
1021,0,True
1022,0,True
1023,0,True
1024,0,True
1025,0,True
1026,0,True
1027,0,True
1028,0,True
1029,0,True
1030,0,True
1031,0,True
1032,0,True
1033,0,True
1034,0,True
1035,0,True
1036,0,True
1037,0,True
1038,0,True
1039,0,True
1040,0,True
1041,0,True
1042,0,True
1043,0,True
1044,0,True
1045,0,True
1046,0,True
1047,0,True
1048,0,True
1049,0,True
1050,0,True
1051,0,True
1052,0,True
1053,0,True
1054,0,True
1055,0,True
1056,0,True
1057,0,True
1058,0,True
1059,0,True
1060,0,True
1061,0,True
1062,0,True
1063,0,True
1064,0,True
1065,0,True
1066,0,True
1067,0,True
1068,0,True
1069,0,True
1070,0,True
1071,0,True
1072,0,True
1073,0,True
1074,0,True
1075,0,True
1076,0,True
1077,0,True
1078,0,True
1079,0,True
1080,0,True
1081,0,True
1082,0,True
1083,0,True
1084,0,True
1085,0,True
1086,0,True
1087,0,True
1088,0,True
1089,0,True
1090,0,True
1091,0,True
1092,0,True
1093,0,True
1094,0,True
1095,0,True
1096,0,True
1097,0,True
1098,0,True
1099,0,True
1100,0,True
1101,0,True
1102,0,True
1103,0,True
1104,0,True
1105,0,True
1106,0,True
1107,0,True
1108,0,True
1109,0,True
1110,0,True
1111,0,True
1112,0,True
1113,0,True
1114,0,True
1115,0,True
1116,0,True
1117,0,True
1118,0,True
1119,0,True
1120,0,True
1121,0,True
1122,0,True
1123,0,True
1124,0,True
1125,0,True
1126,0,True
1127,0,True
1128,0,True
1129,0,False
1130,0,False
1131,0,False
1132,0,False
1133,0,True
1134,0,True
1135,0,True
1136,0,True
1137,0,True
1138,0,True
1139,0,True
1140,0,True
1141,0,True
1142,0,True
1143,0,True
1144,0,True
1145,0,True
1146,0,True
1147,0,True
1148,0,True
1149,0,True
1150,0,True
1151,0,True
1152,0,True
1153,0,True
1154,0,True
1155,0,True
1156,0,True
1157,0,True
1158,0,True
1159,0,True
1160,0,True
1161,0,True
1162,0,True
1163,0,True
1164,0,True
1165,0,True
1166,0,True
1167,0,True
1168,0,True
1169,0,True
1170,0,True
1171,0,True
1172,0,True
1173,0,True
1174,0,True
1175,0,True
1176,0,True
1177,0,True
1178,0,True
1179,0,True
1180,0,True
1181,0,True
1182,0,True
1183,0,True
1184,0,True
1185,0,True
1186,0,True
1187,0,True
1188,0,True
1189,0,True
1190,0,True
1191,0,True
1192,0,True
1193,0,True
1194,0,True
1195,0,True
1196,0,True
1197,0,True
1198,0,True
1199,0,True
1200,0,True
1201,0,True
1202,0,True
1203,0,True
1204,0,True
1205,0,True
1206,0,True
1207,0,True
1208,0,True
1209,0,True
1210,0,True
1211,0,True
1212,0,True
1213,0,True
1214,0,True
1215,0,True
1216,0,True
1217,0,True
1218,0,True
1219,0,True
1220,0,True
1221,0,True
1222,0,True
1223,0,True
1224,0,True
1225,0,True
1226,0,True
1227,0,True
1228,0,True
1229,0,True
1230,0,True
1231,0,True
1232,0,True
1233,0,True
1234,0,True
1235,0,True
1236,0,True
1237,0,True
1238,0,True
1239,0,True
1240,0,True
1241,0,True
1242,0,True
1243,0,True
1244,0,True
1245,0,True
1246,0,True
1247,0,True
1248,0,True
1249,0,True
1250,0,True
1251,0,True
1252,0,True
1253,0,True
1254,0,True
1255,0,True
1256,0,True
1257,0,True
1258,0,True
1259,0,True
1260,0,True
1261,0,True
1262,0,True
1263,0,True
1264,0,True
1265,0,True
1266,0,True
1267,0,True
1268,0,True
1269,0,False
1270,0,False
1271,0,False
1272,0,False
1273,0,False
1274,0,False
1275,0,False
1276,0,False
1277,0,False
1278,0,False
1279,0,False
1280,0,False
1281,0,True
1282,0,True
1283,0,True
1284,0,True
1285,0,True
1286,0,True
1287,0,True
1288,0,True
1289,0,True
1290,0,True
1291,0,True
1292,0,True
1293,0,True
1294,0,True
1295,0,True
1296,0,True
1297,0,True
1298,0,True
1299,0,True
1300,0,True
1301,0,True
1302,0,True
1303,0,True
1304,0,True
1305,0,True
1306,0,True
1307,0,True
1308,0,True
1309,0,True
1310,0,True
1311,0,True
1312,0,True
1313,0,True
1314,0,True
1315,0,True
1316,0,True
1317,0,True
1318,0,True
1319,0,True
1320,0,True
1321,0,True
1322,0,True
1323,0,True
1324,0,True
1325,0,True
1326,0,True
1327,0,True
1328,0,True
1329,0,True
1330,0,True
1331,0,True
1332,0,True
1333,0,True
1334,0,True
1335,0,True
1336,0,True
1337,0,True
1338,0,True
1339,0,True
1340,0,True
1341,0,True
1342,0,True
1343,0,True
1344,0,True
1345,0,True
1346,0,True
1347,0,True
1348,0,True
1349,0,True
1350,0,True
1351,0,True
1352,0,True
1353,0,True
1354,0,True
1355,0,True
1356,0,True
1357,0,True
1358,0,True
1359,0,True
1360,0,True
1361,0,True
1362,0,True
1363,0,True
1364,0,True
1365,0,True
1366,0,True
1367,0,True
1368,0,True
1369,0,True
1370,0,True
1371,0,True
1372,0,True
1373,0,True
1374,0,True
1375,0,True
1376,0,True
1377,0,True
1378,0,True
1379,0,True
1380,0,True
1381,0,True
1382,0,True
1383,0,True
1384,0,True
1385,0,True
1386,0,True
1387,0,True
1388,0,True
1389,0,True
1390,0,True
1391,0,True
1392,0,True
1393,0,True
1394,0,True
1395,0,True
1396,0,True
1397,0,True
1398,0,True
1399,0,True
1400,0,True
1401,0,True
1402,0,True
1403,0,True
1404,0,True
1405,0,True
1406,0,True
1407,0,True
1408,0,True
1409,0,True
1410,0,True
1411,0,True
1412,0,True
1413,0,True
1414,0,True
1415,0,True
1416,0,True
1417,0,True
1418,0,True
1419,0,True
1420,0,True
1421,0,True
1422,0,True
1423,0,True
1424,0,True
1425,0,True
1426,0,True
1427,0,True
1428,0,True
1429,0,True
1430,0,True
1431,0,True
1432,0,True
1433,0,True
1434,0,True
1435,0,True
1436,0,True
1437,0,True
1438,0,True
1439,0,True
1440,0,True
1441,0,True
1442,0,True
1443,0,True
1444,0,True
1445,0,True
1446,0,True
1447,0,True
1448,0,True
1449,0,True
1450,0,True
1451,0,True
1452,0,True
1453,0,True
1454,0,True
1455,0,True
1456,0,True
1457,0,True
1458,0,True
1459,0,True
1460,0,True
1461,0,True
1462,0,True
1463,0,True
1464,0,True
1465,0,True
1466,0,True
1467,0,True
1468,0,True
1469,0,True
1470,0,True
1471,0,True
1472,0,True
1473,0,True
1474,0,True
1475,0,False
1476,0,False
1477,0,False
1478,0,False
1479,0,True
1480,0,True
1481,0,True
1482,0,True
1483,0,True
1484,0,True
1485,0,True
1486,0,True
1487,0,True
1488,0,True
1489,0,True
1490,0,True
1491,0,True
1492,0,True
1493,0,True
1494,0,True
1495,0,True
1496,0,True
1497,0,True
1498,0,True
1499,0,True
1500,0,True
1501,0,True
1502,0,True
1503,0,True
1504,0,True
1505,0,True
1506,0,True
1507,0,True
1508,0,True
1509,0,True
1510,0,True
1511,0,True
1512,0,True
1513,0,True
1514,0,True
1515,0,True
1516,0,True
1517,0,True
1518,0,True
1519,0,True
1520,0,True
1521,0,True
1522,0,True
1523,0,True
1524,0,True
1525,0,True
1526,0,True
1527,0,True
1528,0,True
1529,0,True
1530,0,True
1531,0,True
1532,0,True
1533,0,True
1534,0,True
1535,0,True
1536,0,True
1537,0,True
1538,0,True
1539,0,True
1540,0,True
1541,0,True
1542,0,True
1543,0,True
1544,0,True
1545,0,True
1546,0,True
1547,0,True
1548,0,True
1549,0,True
1550,0,True
1551,0,True
1552,0,True
1553,0,True
1554,0,True
1555,0,True
1556,0,True
1557,0,True
1558,0,True
1559,0,True
1560,0,True
1561,0,True
1562,0,True
1563,0,True
1564,0,True
1565,0,True
1566,0,True
1567,0,True
1568,0,True
1569,0,True
1570,0,True
1571,0,True
1572,0,True
1573,0,True
1574,0,True
1575,0,True
1576,0,True
1577,0,True
1578,0,True
1579,0,True
1580,0,True
1581,0,True
1582,0,True
1583,0,True
1584,0,True
1585,0,True
1586,0,True
1587,0,True
1588,0,True
1589,0,True
1590,0,True
1591,0,True
1592,0,True
1593,0,True
1594,0,True
1595,0,True
1596,0,True
1597,0,True
1598,0,True
1599,0,True
1600,0,True
1601,10,False
1602,10,True
1603,10,True
1604,10,True
1605,10,True
1606,10,False
1607,10,True
1608,0,False
1609,10,True
1610,0,False
1611,10,True
1612,0,False
1613,10,False
1614,10,True
1615,0,False
1616,10,False
1617,0,False
1618,0,False
1619,0,False
1620,0,False
1621,10,False
1622,10,True
1623,0,False
1624,0,False
1625,10,True
1626,0,False
1627,10,True
1628,0,False
1629,0,False
1630,0,False
1631,0,False
1632,0,False
1633,10,True
1634,0,False
1635,10,True
1636,10,False
1637,10,True
1638,0,False
1639,10,True
1640,0,False
1641,0,False
1642,10,True
1643,10,True
1644,0,False
1645,0,False
1646,0,False
1647,0,False
1648,10,True
1649,10,True
1650,10,True
1651,0,False
1652,0,False
1653,0,False
1654,0,False
1655,0,False
1656,0,False
1657,10,True
1658,0,False
1659,10,True
1660,0,False
1661,0,False
1662,10,False
1663,10,True
1664,0,False
1665,0,False
1666,10,True
1667,0,False
1668,0,False
1669,0,False
1670,10,True
1671,0,False
1672,0,False
1673,10,True
1674,0,False
1675,0,False
1676,0,False
1677,0,False
1678,0,False
1679,0,False
1680,9,False
1681,9,True
1682,9,True
1683,9,True
1684,9,True
1685,9,True
1686,9,True
1687,0,False
1688,9,True
1689,0,False
1690,0,False
1691,0,False
1692,0,False
1693,0,False
1694,9,True
1695,0,False
1696,0,False
1697,9,True
1698,0,False
1699,9,True
1700,0,False
1701,9,False
1702,0,False
1703,0,False
1704,0,False
1705,0,False
1706,9,True
1707,0,False
1708,9,True
1709,0,False
1710,0,False
1711,9,True
1712,0,False
1713,0,False
1714,0,False
1715,0,False
1716,9,True
1717,0,False
1718,0,False
1719,0,False
1720,0,False
1721,0,False
1722,0,False
1723,9,True
1724,0,False
1725,0,False
1726,0,False
1727,0,False
1728,9,True
1729,0,False
1730,0,False
1731,9,False
1732,9,True
1733,9,True
1734,0,False
1735,0,False
1736,9,True
1737,0,False
1738,0,False
1739,0,False
1740,9,True
1741,0,False
1742,0,False
1743,9,True
1744,0,False
1745,0,False
1746,0,False
1747,0,False
1748,0,False
1749,11,False
1750,11,True
1751,11,True
1752,11,True
1753,11,True
1754,11,True
1755,0,False
1756,11,True
1757,0,False
1758,11,True
1759,0,False
1760,0,False
1761,0,False
1762,0,False
1763,0,False
1764,11,True
1765,0,False
1766,11,True
1767,0,False
1768,0,False
1769,11,True
1770,0,False
1771,11,False
1772,0,False
1773,0,False
1774,0,False
1775,0,False
1776,11,True
1777,0,False
1778,11,True
1779,0,False
1780,0,False
1781,11,True
1782,0,False
1783,0,False
1784,0,False
1785,0,False
1786,11,True
1787,0,False
1788,0,False
1789,0,False
1790,0,False
1791,0,False
1792,0,False
1793,0,False
1794,0,False
1795,0,False
1796,11,True
1797,0,False
1798,0,False
1799,11,False
1800,11,True
1801,11,True
1802,0,False
1803,11,True
1804,0,False
1805,0,False
1806,11,True
1807,0,False
1808,0,False
1809,0,False
1810,11,True
1811,0,False
1812,0,False
1813,11,True
1814,0,False
1815,0,False
1816,0,False
1817,0,False
1818,0,False
1819,13,False
1820,13,True
1821,13,True
1822,13,True
1823,13,True
1824,13,True
1825,13,True
1826,0,False
1827,13,True
1828,0,False
1829,0,False
1830,0,False
1831,0,False
1832,0,False
1833,13,True
1834,0,False
1835,0,False
1836,13,True
1837,0,False
1838,13,True
1839,0,False
1840,13,False
1841,0,False
1842,0,False
1843,0,False
1844,0,False
1845,13,True
1846,0,False
1847,13,True
1848,0,False
1849,0,False
1850,13,True
1851,0,False
1852,0,False
1853,0,False
1854,0,False
1855,13,True
1856,0,False
1857,0,False
1858,0,False
1859,0,False
1860,0,False
1861,0,False
1862,13,True
1863,0,False
1864,0,False
1865,0,False
1866,0,False
1867,13,True
1868,0,False
1869,0,False
1870,13,False
1871,13,True
1872,13,True
1873,0,False
1874,0,False
1875,13,True
1876,0,False
1877,0,False
1878,0,False
1879,13,True
1880,0,False
1881,0,False
1882,13,True
1883,0,False
1884,0,False
1885,0,False
1886,0,False
1887,0,False
1888,0,False
1889,12,False
1890,0,False
1891,12,True
1892,12,True
1893,12,True
1894,12,True
1895,12,True
1896,0,False
1897,12,True
1898,0,False
1899,12,True
1900,0,False
1901,0,False
1902,0,False
1903,0,False
1904,0,False
1905,12,True
1906,0,False
1907,0,False
1908,12,True
1909,0,False
1910,12,False
1911,0,False
1912,0,False
1913,0,False
1914,0,False
1915,12,True
1916,0,False
1917,12,True
1918,0,False
1919,0,False
1920,12,True
1921,0,False
1922,0,False
1923,0,False
1924,0,False
1925,12,True
1926,0,False
1927,0,False
1928,0,False
1929,0,False
1930,0,False
1931,0,False
1932,12,True
1933,0,False
1934,0,False
1935,0,False
1936,0,False
1937,12,True
1938,0,False
1939,0,False
1940,12,False
1941,12,True
1942,12,True
1943,0,False
1944,0,False
1945,12,True
1946,0,False
1947,0,False
1948,0,False
1949,12,True
1950,0,False
1951,0,False
1952,0,False
1953,12,True
1954,0,False
1955,0,False
1956,0,False
1957,0,False
1958,15,True
1959,15,True
1960,15,True
1961,15,True
1962,0,False
1963,15,True
1964,0,False
1965,15,True
1966,0,False
1967,15,True
1968,0,False
1969,15,True
1970,0,False
1971,15,True
1972,0,False
1973,0,False
1974,15,True
1975,0,False
1976,15,True
1977,0,False
1978,15,True
1979,0,False
1980,0,False
1981,15,True
1982,0,False
1983,15,True
1984,0,False
1985,15,True
1986,0,False
1987,15,True
1988,0,False
1989,0,False
1990,0,False
1991,0,False
1992,0,False
1993,0,False
1994,0,False
1995,15,False
1996,15,True
1997,15,True
1998,15,True
1999,0,False
2000,15,True
2001,0,False
2002,15,True
2003,0,False
2004,15,True
2005,0,False
2006,0,False
2007,0,False
2008,0,False
2009,0,False
2010,15,True
2011,15,True
2012,0,False
2013,0,False
2014,15,False
2015,15,True
2016,0,False
2017,0,False
2018,0,False
2019,0,False
2020,0,False
2021,15,True
2022,0,False
2023,15,True
2024,0,False
2025,0,False
2026,15,True
2027,0,False
2028,0,False
2029,0,False
2030,15,True
2031,0,False
2032,0,False
2033,0,False
2034,0,False
2035,0,False
2036,0,False
2037,0,False
2038,0,False
2039,15,True
2040,0,False
2041,15,True
2042,0,False
2043,15,False
2044,15,True
2045,0,False
2046,0,False
2047,15,True
2048,15,True
2049,15,True
2050,0,False
2051,15,True
2052,0,False
2053,0,False
2054,0,False
2055,14,False
2056,14,True
2057,14,True
2058,14,True
2059,14,True
2060,0,False
2061,14,True
2062,0,False
2063,14,True
2064,0,False
2065,0,False
2066,14,True
2067,0,False
2068,14,False
2069,14,True
2070,0,False
2071,14,True
2072,0,False
2073,0,False
2074,0,False
2075,0,False
2076,14,True
2077,0,False
2078,14,True
2079,0,False
2080,0,False
2081,0,False
2082,0,False
2083,14,True
2084,0,False
2085,0,False
2086,0,False
2087,0,False
2088,14,True
2089,0,False
2090,0,False
2091,0,False
2092,0,False
2093,14,True
2094,14,True
2095,0,False
2096,0,False
2097,14,True
2098,0,False
2099,0,False
2100,0,False
2101,0,False
2102,14,True
2103,0,False
2104,0,False
2105,0,False
2106,14,True
2107,14,True
2108,14,True
2109,14,True
2110,0,False
2111,14,True
2112,0,False
2113,0,False
2114,0,False
2115,0,False
2116,14,True
2117,0,False
2118,14,True
2119,0,False
2120,0,False
2121,14,True
2122,0,False
2123,14,True
2124,0,False
2125,14,True
2126,0,False
2127,0,False
2128,0,False
2129,0,False
2130,14,True
2131,0,False
2132,14,False
2133,14,True
2134,0,False
